TenantId,SourceSystem,MG,ManagementGroupName,TimeGenerated [Pacific Time (US and Canada) Tijuana],Computer,RawData,SERVER_LOCALTIME_t [Pacific Time (US and Canada) Tijuana],SERVER_UTC_t [Pacific Time (US and Canada) Tijuana],ACTIVE_STATUS_s,ASYNC_BUFF_USED_MB_d,DATABASE_NAME_s,FULL_SYNC_s,HOST_s,LAST_LOG_POSITION_d,LAST_LOG_POSITION_TIME_t [Pacific Time (US and Canada) Tijuana],OPERATION_MODE_s,PROVIDER_INSTANCE_s,REPLAYED_LOG_POSITION_d,REPLAYED_LOG_POSITION_TIME_t [Pacific Time (US and Canada) Tijuana],REPLICATION_MODE_s,SAPMON_VERSION_s,SECONDARY_FAILOVER_COUNT_d,SECONDARY_FULLY_RECOVERABLE_s,SECONDARY_HOST_s,SECONDARY_RECONNECT_COUNT_d,SECONDARY_SITE_NAME_s,SERVICE_NAME_s,SERVICE_REPLICATION_STATUS_s,SERVICE_REPLICATION_STATUS_DETAILS_s,SHIPPED_FULL_REPLICA_DURATION_d,SHIPPED_FULL_REPLICA_SIZE_d,SHIPPED_LOG_BUFFERS_COUNT_d,SHIPPED_LOG_BUFFERS_DURATION_d,SHIPPED_LOG_BUFFERS_SIZE_d,SHIPPED_LOG_POSITION_d,SHIPPED_LOG_POSITION_TIME_t [Pacific Time (US and Canada) Tijuana],SITE_NAME_s,SYSTEM_ID_s,SYSTEM_REPLICATION_STATUS_s,TIER_d,TIME_DIFF_SECONDS_d,TOTAL_TRIGGER_ASYNC_WRITES_d,TOTAL_WRITE_SIZE_d,TOTAL_WRITE_TIME_d,Time_Generated_t [Pacific Time (US and Canada) Tijuana],_SERVER_LOCALTIME_t [Pacific Time (US and Canada) Tijuana],_SERVER_UTC_t [Pacific Time (US and Canada) Tijuana],sapsid_s,Type,_ResourceId
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:36:04.250 PM",,,"4/17/2026, 11:36:03.958 PM","4/17/2026, 11:36:03.958 PM",YES,465454.21,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:35:56.891 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12173031,88530281,5.7439E+11,28016301208,"4/17/2026, 11:36:03.967 PM","4/17/2026, 11:36:03.958 PM","4/17/2026, 11:36:03.958 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:36:04.250 PM",,,"4/17/2026, 11:36:03.958 PM","4/17/2026, 11:36:03.958 PM",YES,10078.04,CHA,DISABLED,vchadcha01l10c,1819710208,"4/17/2026, 11:35:56.571 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12176102,2646020,11432562688,1371993250,"4/17/2026, 11:36:03.967 PM","4/17/2026, 11:36:03.958 PM","4/17/2026, 11:36:03.958 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:36:04.250 PM",,,"4/17/2026, 11:36:03.958 PM","4/17/2026, 11:36:03.958 PM",YES,10075.85,CHA,DISABLED,vchadcha01l10c,1989661312,"4/17/2026, 11:35:56.572 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12176196,2645375,84939542528,1608009534,"4/17/2026, 11:36:03.967 PM","4/17/2026, 11:36:03.958 PM","4/17/2026, 11:36:03.958 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:57:04.131 PM",,,"4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228800576,"4/17/2026, 11:57:03.717 PM",logreplay,CHA-HANA,2228800512,"4/17/2026, 11:57:03.698 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21688939,20602709807,90671722496,2228800576,"4/17/2026, 11:57:03.717 PM",SITEB,CHA,ACTIVE,1,0,21696453,90796851200,10787133914,"4/17/2026, 11:57:03.734 PM","4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:57:04.131 PM",,,"4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",YES,10079.75,CHA,DISABLED,vchadcha01l10c,1898300864,"4/17/2026, 11:56:47.614 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12177892,2646321,11433914368,1350633107,"4/17/2026, 11:57:03.734 PM","4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:57:04.131 PM",,,"4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",YES,465498.96,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:57:02.057 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12174296,88539136,5.74437E+11,28019125817,"4/17/2026, 11:57:03.735 PM","4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:57:04.131 PM",,,"4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",YES,10079.13,CHA,DISABLED,vchadcha01l10c,1819728064,"4/17/2026, 11:56:47.614 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12177353,2646299,11433705472,1372162364,"4/17/2026, 11:57:03.735 PM","4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:57:04.131 PM",,,"4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",YES,10076.94,CHA,DISABLED,vchadcha01l10c,1989679168,"4/17/2026, 11:56:47.614 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12177447,2645654,84940685312,1608156333,"4/17/2026, 11:57:03.735 PM","4/17/2026, 11:57:03.728 PM","4/17/2026, 11:57:03.728 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:58:04.638 PM",,,"4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228807168,"4/17/2026, 11:58:03.966 PM",logreplay,CHA-HANA,2228807168,"4/17/2026, 11:58:03.966 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21689041,20602792394,90672144384,2228807168,"4/17/2026, 11:58:03.966 PM",SITEB,CHA,ACTIVE,1,0,21696555,90797273088,10787180795,"4/17/2026, 11:58:04.033 PM","4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:58:04.638 PM",,,"4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",YES,10079.82,CHA,DISABLED,vchadcha01l10c,1898302016,"4/17/2026, 11:57:47.660 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12177952,2646339,11433988096,1350640974,"4/17/2026, 11:58:04.033 PM","4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:58:04.638 PM",,,"4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",YES,465501.62,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:58:02.371 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12174356,88539616,5.7444E+11,28019268073,"4/17/2026, 11:58:04.034 PM","4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:58:04.638 PM",,,"4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",YES,10079.2,CHA,DISABLED,vchadcha01l10c,1819729216,"4/17/2026, 11:57:47.660 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12177413,2646317,11433779200,1372169551,"4/17/2026, 11:58:04.034 PM","4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:58:04.638 PM",,,"4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",YES,10077.01,CHA,DISABLED,vchadcha01l10c,1989680320,"4/17/2026, 11:57:47.660 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12177507,2645672,84940759040,1608163763,"4/17/2026, 11:58:04.034 PM","4/17/2026, 11:58:04.000 PM","4/17/2026, 11:58:04.000 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:59:03.608 PM",,,"4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228815168,"4/17/2026, 11:59:02.997 PM",logreplay,CHA-HANA,2228815168,"4/17/2026, 11:59:02.997 PM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21689162,20602881115,90672656384,2228815168,"4/17/2026, 11:59:02.997 PM",SITEB,CHA,ACTIVE,1,0,21696676,90797785088,10787230086,"4/17/2026, 11:59:03.031 PM","4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:59:03.608 PM",,,"4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",YES,10079.87,CHA,DISABLED,vchadcha01l10c,1898302720,"4/17/2026, 11:58:47.706 PM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12178013,2646350,11434033152,1350646490,"4/17/2026, 11:59:03.032 PM","4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:59:03.608 PM",,,"4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",YES,465502.85,CHA,DISABLED,vchadcha01l10c,2.35737E+11,"4/17/2026, 11:59:02.680 PM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12174417,88539904,5.74441E+11,28019361882,"4/17/2026, 11:59:03.032 PM","4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:59:03.608 PM",,,"4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",YES,10079.24,CHA,DISABLED,vchadcha01l10c,1819729920,"4/17/2026, 11:58:47.706 PM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12177473,2646328,11433824256,1372174523,"4/17/2026, 11:59:03.032 PM","4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/17/2026, 11:59:03.608 PM",,,"4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",YES,10077.05,CHA,DISABLED,vchadcha01l10c,1989681024,"4/17/2026, 11:58:47.706 PM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12177567,2645683,84940804096,1608168990,"4/17/2026, 11:59:03.032 PM","4/17/2026, 11:59:03.015 PM","4/17/2026, 11:59:03.015 PM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:03:04.221 AM",,,"4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228846656,"4/18/2026, 12:03:03.824 AM",logreplay,CHA-HANA,2228846592,"4/18/2026, 12:03:03.782 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21689651,20603298053,90674671616,2228846656,"4/18/2026, 12:03:03.824 AM",SITEB,CHA,ACTIVE,1,0,21697164,90799800320,10787450266,"4/18/2026, 12:03:03.838 AM","4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:03:04.221 AM",,,"4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",YES,10080.07,CHA,DISABLED,vchadcha01l10c,1898305984,"4/18/2026, 12:02:47.904 AM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12178253,2646401,11434242048,1350670057,"4/18/2026, 12:03:03.839 AM","4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:03:04.221 AM",,,"4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",YES,465511.45,CHA,DISABLED,vchadcha01l10c,2.35738E+11,"4/18/2026, 12:03:01.106 AM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12174655,88541768,5.7445E+11,28019958159,"4/18/2026, 12:03:03.839 AM","4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:03:04.221 AM",,,"4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",YES,10079.44,CHA,DISABLED,vchadcha01l10c,1819733184,"4/18/2026, 12:02:47.904 AM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12177713,2646379,11434033152,1372198120,"4/18/2026, 12:03:03.839 AM","4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:03:04.221 AM",,,"4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",YES,10077.25,CHA,DISABLED,vchadcha01l10c,1989684288,"4/18/2026, 12:02:47.904 AM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12177808,2645734,84941012992,1608193337,"4/18/2026, 12:03:03.839 AM","4/18/2026, 12:03:03.828 AM","4/18/2026, 12:03:03.828 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:04:04.767 AM",,,"4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228854400,"4/18/2026, 12:04:04.035 AM",logreplay,CHA-HANA,2228854336,"4/18/2026, 12:04:04.010 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21689768,20603390780,90675167232,2228854400,"4/18/2026, 12:04:04.035 AM",SITEB,CHA,ACTIVE,1,0,21697280,90800291840,10787497523,"4/18/2026, 12:04:04.094 AM","4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:04:04.767 AM",,,"4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",YES,10080.11,CHA,DISABLED,vchadcha01l10c,1898306688,"4/18/2026, 12:03:47.953 AM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12178313,2646412,11434287104,1350675676,"4/18/2026, 12:04:04.094 AM","4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:04:04.767 AM",,,"4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",YES,465512.64,CHA,DISABLED,vchadcha01l10c,2.35738E+11,"4/18/2026, 12:04:01.867 AM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12174716,88542050,5.74452E+11,28020055126,"4/18/2026, 12:04:04.094 AM","4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:04:04.767 AM",,,"4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",YES,10079.48,CHA,DISABLED,vchadcha01l10c,1819733888,"4/18/2026, 12:03:47.953 AM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12177773,2646390,11434078208,1372202962,"4/18/2026, 12:04:04.095 AM","4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:04:04.767 AM",,,"4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",YES,10077.29,CHA,DISABLED,vchadcha01l10c,1989684992,"4/18/2026, 12:03:47.953 AM",logreplay,CHA-HANA,1821220165,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,docstore,ERROR,Log shipping timeout occurred,0,0,52628,48577175,215564288,1824578560,"11/28/2025, 12:19:19.837 AM",SITEB,CHA,ERROR,1,12177868,2645745,84941058048,1608198155,"4/18/2026, 12:04:04.095 AM","4/18/2026, 12:04:04.034 AM","4/18/2026, 12:04:04.034 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:05:06.010 AM",,,"4/18/2026, 12:05:05.187 AM","4/18/2026, 12:05:05.187 AM",YES,0,SYSTEMDB,DISABLED,vchadcha01l10c,2228863616,"4/18/2026, 12:05:05.171 AM",logreplay,CHA-HANA,2228863616,"4/18/2026, 12:05:05.171 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,nameserver,ACTIVE,,0,0,21689910,20603501701,90675757056,2228863616,"4/18/2026, 12:05:05.171 AM",SITEB,CHA,ACTIVE,1,0,21697423,90800885760,10787562062,"4/18/2026, 12:05:05.205 AM","4/18/2026, 12:05:05.187 AM","4/18/2026, 12:05:05.187 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:05:06.010 AM",,,"4/18/2026, 12:05:05.187 AM","4/18/2026, 12:05:05.187 AM",YES,10080.16,CHA,DISABLED,vchadcha01l10c,1898307520,"4/18/2026, 12:04:55.360 AM",logreplay,CHA-HANA,1729801541,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,xsengine,ERROR,Log shipping timeout occurred,0,0,52538,49321445,215195648,1733154112,"11/28/2025, 12:11:54.676 AM",SITEB,CHA,ERROR,1,12178380,2646425,11434340352,1350681338,"4/18/2026, 12:05:05.206 AM","4/18/2026, 12:05:05.187 AM","4/18/2026, 12:05:05.187 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:05:06.010 AM",,,"4/18/2026, 12:05:05.187 AM","4/18/2026, 12:05:05.187 AM",YES,465514.54,CHA,DISABLED,vchadcha01l10c,2.35738E+11,"4/18/2026, 12:05:04.683 AM",logreplay,CHA-HANA,2.27955E+11,"11/25/2025, 3:29:53.587 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,1,SITEA,indexserver,ERROR,Log shipping timeout occurred,0,0,1771935,1203537545,9972457472,2.28111E+11,"11/28/2025, 1:12:05.376 AM",SITEB,CHA,ERROR,1,12174779,88542395,5.74454E+11,28020176163,"4/18/2026, 12:05:05.206 AM","4/18/2026, 12:05:05.187 AM","4/18/2026, 12:05:05.187 AM",CHA,SapHana_SystemReplication_CL,
63c81adf-e45b-4623-80a1-b89026218a34,RestAPI,,,"4/18/2026, 12:05:06.010 AM",,,"4/18/2026, 12:05:05.187 AM","4/18/2026, 12:05:05.187 AM",YES,10079.53,CHA,DISABLED,vchadcha01l10c,1819734720,"4/18/2026, 12:04:55.360 AM",logreplay,CHA-HANA,1651231877,"11/25/2025, 3:29:37.831 AM",SYNC,4.0.260223.125026,0,TRUE,vchadcha01l00c,0,SITEA,dpserver,ERROR,Log shipping timeout occurred,0,0,52649,49593104,215650304,1654591552,"11/28/2025, 12:20:54.290 AM",SITEB,CHA,ERROR,1,12177841,2646403,11434131456,1372208700,"4/18/2026, 12:05:05.242 AM","4/18/2026, 12:05:05.187 AM","4/18/2026, 12:05:05.187 AM",CHA,SapHana_SystemReplication_CL,
